GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Bermuda,BMU,32.9331668978271,54.7615421805863,103.011890877215,106.052822570235,110.690728681653,110.58575652825,112.367422425256,115.08598584514,114.614358457867,115.028574784288,116.107803731033,120.875645822198
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Bhutan,BTN,15.1002029716552,39.5407124825772,89.2381753760869,92.1025220203875,95.8316730065494,100,101.150862734546,104.294640044813,109.809088054509,118.185339991343,125.034009303165,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Bolivia,BOL,100,232.277133068375,561.749245624021,535.793047089662,528.53374496317,560.570289172999,577.7028078123,573.699307579664,563.060704572735,585.336059689315,615.331398076281,612.222433547925
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Bosnia and Herzegovina,BIH,0.0143648071965301,62.7774702239144,98.6526701878484,100,101.333305967465,103.135728601171,106.014891285743,108.635054290237,108.702562882766,114.099215119623,127.573008995758,136.200394432569
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Botswana,BWA,11.7964871778381,30.6797787760939,86.148026845571,89.3616216596857,100.000043304224,97.3501228802643,97.4058041896876,97.9002218652352,102.187266537737,110.752040906925,126.941276942142,129.638372509153
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Brazil,BRA,0.000551867231174729,44.2977495727329,135.560076726606,145.816789378239,157.633205078013,163.4205261562,170.763883603534,177.977392101691,189.496978107014,214.221162145944,232.580519745323,243.416433970024
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Brunei Darussalam,BRN,67.4854532536819,64.326797661265,116.030356333135,95.5942275902567,86.8287195406291,91.1313158872878,99.5296360487458,96.2115890535326,85.7593934082057,99.0228798202048,123.022784553177,107.157525589286
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Bulgaria,BGR,0.0537646333617965,42.3283168934215,78.3524909583723,80.6621237582597,83.3429771966591,87.3543757943697,91.0715292456321,95.8395673638006,100,106.966624339333,123.993956348981,133.893880873616
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Burkina Faso,BFA,46.9449484954342,69.8110699090614,102.27453888171,100,102.604299192266,104.057481090869,105.175023984024,105.71446722428,112.549537364313,112.676564275786,119.312047835802,121.69595925351
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Burundi,BDI,14.646986604034,57.8255604200099,233.537927858139,283.325287901007,286.082542856796,318.836655594085,309.747071139955,312.385705566925,331.024205972539,359.216609783849,425.067201198312,473.42297986013
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cabo Verde,CPV,68.9726158330157,70.3128438113478,98.405430958469,100,101.679924792992,102.998625643736,104.753898549544,105.481803212106,105.868035832555,107.297149639892,114.10321214003,118.43068408351
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cambodia,KHM,3.14024383855109,48.360997888482,100,103.069359341416,104.697932320827,106.871992310173,110.950848404298,114.049214543649,113.109128078089,116.101694776364,120.182698177468,121.46035572153
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cameroon,CMR,36.5433855954016,73.4476919895373,99.0357376646821,99.3425421379959,100,101.025141160663,102.941579625263,104.145761213872,104.880584583365,107.944187712518,115.317914255699,120.691409467513
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Canada,CAN,61.9572690229339,74.3579914841635,100.87524539044,100,100.716978140661,103.306426407978,105.012137614296,106.6356995625,107.777565582849,116.038570940455,124.919954205826,126.837113376493
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cayman Islands,CYM,..,..,99.6592644091987,100,101.000092332547,103.006760395777,105.749623895744,109.341211103746,109.493599656779,111.842601065476,115.850198383635,120.068212548687
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Central African Republic,CAF,68.3715320082759,101.09204748249,149.775395659037,153.831707444311,158.416067824217,168.623933947484,166.559779438768,170.437019697284,173.815355075019,179.352706374979,190.056340390242,196.51816661816
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Chad,TCD,36.8519369499682,61.2892628078136,125.792418813764,115.12519998869,113.512480966647,113.544550414599,119.238421043545,122.643911032552,115.953812735451,124.263731185116,143.083624739975,141.743497550527
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Channel Islands,CHI,..,..,73.9150781882579,76.1577733378957,77.2213203941925,79.5860743727907,83.015686331078,85.4686063634726,87.890231026973,88.080812288142,94.5620821286595,100.001844720496
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Chile,CHL,19.3049728280843,44.1516781938958,85.5660105453307,89.8052634747071,93.9009726511139,98.434691789482,100,102.567787213795,112.481705102267,120.259540425025,129.776620051111,138.341243723846
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,China,CHN,26.490825141695,52.2042451277459,89.8078125350432,89.8051685089376,91.0690379802766,94.9237007358773,98.2457907080735,99.5099196976254,100,104.552326578976,106.459023424007,105.839012678404
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Colombia,COL,7.2740909869111,48.4386000792737,97.6092294031774,100,105.148334305146,110.546372091236,115.665309926839,120.294953383022,122.077393324367,131.602009615523,151.166720491043,160.744730549879
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Comoros,COM,57.9122478685797,75.9240090117518,116.752906226233,116.142452070674,118.134279802429,118.609763350194,120.787044749501,125.871099458733,126.714018429374,126.928772728664,133.201507887883,137.088446251532
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Congo, Dem. Rep.",COD,2.67564547965689E-10,28.0010234704378,329.183735903018,325.378771568505,339.530239281663,485.761362834347,636.34064366762,673.855504173913,700.14631070378,804.996263239315,886.352544331233,1003.10229185423
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Congo, Rep.",COG,30.5509930926102,79.7864615343304,161.19445775538,133.381986091124,128.710298982432,144.626198630877,176.78302585854,174.454145494735,150.031318950556,184.974690373882,218.752731353241,202.198175899763
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Costa Rica,CRI,4.9486985259893,27.1272563504875,91.7249207176699,95.3528389047708,97.2205767509792,100,102.192478427938,104.815546908869,105.625344746158,108.13302861564,114.924199272791,114.8231549323
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cote d'Ivoire,CIV,21.8564489289281,65.4940926292252,95.4419935384241,100,98.820167564343,97.790780362221,99.4355982794369,101.407756696452,103.261878975611,107.320206480104,109.558797152853,112.760587264459
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Croatia,HRV,0.0840001101053206,61.8152242721294,92.1293535696925,92.2439368350615,92.2578777255471,93.3941617062454,95.2859515724762,97.1806001228084,97.961310005256,100,108.012806697807,120.693867331551
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cuba,CUB,65.2892431167553,106.968149700955,154.560976544535,159.876403896507,166.796413014516,173.657735083748,175.450350630732,181.669614643511,211.746768129835,1062.10313672473,1212.4481049825,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Curacao,CUW,..,77.7356705264218,106.125741385694,105.620065288966,105.570147134593,107.243960941468,110.016002476564,112.904914484912,115.932045258693,120.289956717344,126.3017875544,129.337516509319
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Cyprus,CYP,48.8395743622525,75.8379117693459,100.98351321078,100.221861293546,99.64584348502,100.662623366888,101.69517031025,103.068147493417,101.823166606085,104.922572866408,111.940375582245,116.2273587431
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Czechia,CZE,24.3431621979577,75.835356984734,98.780518486402,100,101.491233902583,103.199961137066,106.103347345523,110.179114228271,115.155058889161,119.800904973467,130.188962300006,140.810939962756
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Denmark,DNK,62.9167327125863,74.9189719908709,99.5925639362935,100,100.426512952506,101.531825977405,102.133932246306,103.105101953382,106.019802406721,108.955405069863,118.867040716559,114.363266031471
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Djibouti,DJI,..,..,101.26230441351,103.092216347879,103.404361366269,103.985733289557,104.667896558668,105.138690068451,107.0078559681,108.828093165628,113.855102382414,119.052047898771
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Dominica,DMA,70.7524587604725,95.8064653429526,114.916133042191,122.753222294156,127.292512108915,123.380412497591,126.742424883443,132.424650722615,130.923324004885,134.885018173966,139.691020331646,143.694866703558
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Dominican Republic,DOM,10.2594783106244,37.4929512186947,149.431253574488,153.125023776997,156.177844399844,162.708225793672,169.41422853961,173.692985902322,181.897381073143,196.04382799964,217.0482688754,230.991275599316
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Ecuador,ECU,35.6850390295777,33.6107044357743,101.751313221419,96.1797850860302,97.3061893529542,98.2131138410925,100,99.9434248127307,98.1185014084462,100.128960126474,102.327502801265,101.909805149917
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Egypt, Arab Rep.",EGY,4.81367137359679,10.9530514611368,39.0589050965483,42.9378018915724,45.6195523547674,59.0857507172458,71.597052559679,81.3472078467025,86.3719712663466,90.5585558274096,100,124.825065374374
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,El Salvador,SLV,38.4910690635986,67.7528325859492,100,101.307617777231,101.973964790965,102.980005721718,104.747413546988,105.635687012894,106.326029240361,110.730132782148,118.639855062969,121.877352843482
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Equatorial Guinea,GNQ,34.7152858568039,54.4970295801088,146.363385672317,116.808592573502,109.466679468023,123.415343197791,135.156874446607,130.880930150275,117.572242895367,138.663093380258,169.308203769474,156.360324688556
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Eritrea,ERI,..,25.4052045502586,..,..,..,..,..,..,..,..,..,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Estonia,EST,0.401265278532178,48.9832571914169,98.7104129322129,100,102.438529958905,106.270854394957,111.424010775544,115.683389824614,116.554880320478,122.816592138877,142.200025620568,153.653929319424
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Eswatini,SWZ,10.6532520194593,33.3010933094588,79.0011806649699,83.5256036250148,88.9699222110432,94.2156548930375,97.5148721310839,100,104.864031139916,105.040194798486,115.298313638865,117.166409205349
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Ethiopia,ETH,8.80453801916606,17.4455088893258,81.7251999043101,90.581386153143,99.9999712390324,106.676824401898,119.885863295834,135.303661045075,160.002790013053,194.824619719042,262.365158400927,348.999951585069
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Faroe Islands,FRO,..,..,100.758392528201,105.673940636594,113.986662172573,114.41513208008,113.928434013082,117.915811921863,117.784270998415,120.169925572808,127.114717273822,132.292337253245
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Fiji,FJI,36.6479472006361,52.4242375992126,100,102.530898974315,105.230871617988,107.018173089086,108.543950737391,110.224235168419,108.588530246263,105.859631934394,108.45105987287,112.897093883791
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Finland,FIN,64.6822913703851,77.1907384244455,98.3935263077394,100,100.055195317211,100.891702586207,102.896480119977,104.421260928382,106.132115710123,108.716021326807,114.640429399754,119.126902491327
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,France,FRA,71.0223903755546,80.7009205222747,98.8782850807923,100,100.517258225639,101.10663430108,102.233562080931,103.471122936494,106.552470954946,107.85434621083,111.3279379829,117.232295054567
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,French Polynesia,PYF,65.4760386515306,88.35718293839,108.50656911661,110.633366617931,111.80923199994,111.384966342017,110.044785895727,110.949828625356,112.789648971759,113.013908215974,115.040938160363,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Gabon,GAB,53.0430064583134,100.168943871362,174.619333032414,159.030764035844,152.240541659403,158.056590337168,169.399770472992,172.021206846481,156.522322211323,188.356472564569,216.154766252134,194.617081396411
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Gambia, The",GMB,9.76610187916806,28.3158298826428,105.211723106828,115.438683908243,124.466707882667,129.347941941404,138.339905653105,146.989202087314,150.206441416124,161.294865459668,175.516356014834,202.900250061158
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Georgia,GEO,3.28288146003334E-05,35.3418328557226,80.166793025019,84.4776995305164,86.3994138085896,92.91975724882,96.1578400830737,100,106.847933387699,117.778036386206,127.359809816809,131.114503779338
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Germany,DEU,68.9734520959929,81.9148558496433,98.3425370605946,100,101.256258623712,102.742689558581,104.659184117047,106.76908828018,108.642934862269,111.688119611717,118.491999722624,125.770864360606
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Ghana,GHA,0.551221330855228,5.11422138101728,123.9399587594,140.365680197901,162.471338214869,179.818903787835,198.823033157826,215.685354366544,235.885527920074,264.442069663318,338.93076731632,451.04847219635
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Greece,GRC,31.6486787482168,77.6579205661095,100.175059588801,100,99.5100392984036,99.7126549501648,99.478528743377,99.7222668543782,99.3593179592425,100.743151271961,107.287249216459,113.589905906513
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Greenland,GRL,73.8801705758781,84.8420019426096,108.629918685899,117.477152678796,121.633238778575,125.606388088377,127.925986820297,128.878860163755,129.784879119182,129.244755600168,..,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Grenada,GRD,67.1079640663358,89.2129465405263,119.776123034993,123.08001810592,126.334555647621,128.262640159012,127.36010804778,131.598057605103,131.20328239902,134.864270906551,137.055736563285,142.295423162361
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Guam,GUM,..,..,102.935779816514,105.532302092812,107.193460490463,108.264314007922,109.858387799564,112.537630600319,117.078962992282,120.884235020361,127.490774907749,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Guatemala,GTM,19.053566081692,55.545245564405,102.860311606597,105.155764394121,108.002532095705,109.890323591973,111.287702326059,115.255980154376,118.566503068282,122.320818018872,130.045715171025,138.683713121039
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Guinea,GIN,13.0231159147107,26.3837793566877,130.131333647409,133.999207626926,141.595557895618,156.259912061973,167.290431169657,183.020595942045,190.798934971693,213.668663635872,219.663315176554,228.278464016284
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Guinea-Bissau,GNB,6.50804051959297,66.6683185061801,87.3212490056568,100,102.840727736993,113.532174150096,110.658037627658,113.044423447341,113.394543057008,115.845837441893,120.727910489245,127.235619165434
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Guyana,GUY,4.26794200735021,21.9599758343929,97.3692148779217,100.294487466977,101.195308409029,103.329525431445,100.345897861245,103.317329011879,76.1489018137446,93.2197290787268,104.462443469326,91.0207112559976
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Haiti,HTI,3.32216808578139,28.6994299433131,110.475363476906,116.226670353091,134.477993739192,153.008896403196,163.009188930186,195.28564065202,231.775126089776,275.720237925865,358.991311689138,472.116521522003
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Honduras,HND,25.9319623523415,100,226.493378089383,242.195643894361,251.103764719226,262.435683328713,267.5458753463,276.53204804679,285.939619329505,299.109220694224,326.963452896506,347.165176712661
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Hong Kong SAR, China",HKG,55.6750338645751,84.3369794205313,84.658523483698,87.7431175609529,89.1805877917098,91.7495120350879,95.1071344715393,97.0519959296469,97.6714721390284,98.3391904221939,100,102.777749052229
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Hungary,HUN,8.70192700352668,52.0915064825211,97.299224645347,100,101.320471994833,105.403388172955,110.512738775223,115.800801153602,123.199866252498,131.133011305711,149.794997515558,171.888269391334
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Iceland,ISL,31.6667565153674,45.3532964398795,94.2911246704179,100,102.260860866933,103.21903782808,105.935362569502,110.656664173755,115.100512004086,122.434746722704,133.313312186273,140.911493918825
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,India,IND,22.9110382485959,49.4572754437583,118.430336326026,121.130060189769,125.052221196612,130.015866407506,135.065995050452,138.315030740154,144.974702950823,157.087205592193,167.68668534159,169.923710666797
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Indonesia,IDN,6.94491611613677,33.7181515317644,123.407704913933,128.319631030817,131.449249420225,137.091942591614,142.326556547384,144.601630186014,144.020835663022,152.667808069412,167.273059180925,169.837478413828
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Iran, Islamic Rep.",IRN,0.624018869160643,7.5210521601129,91.2281372468209,91.4078582086775,100,113.035331167158,148.801048621927,194.237249763401,280.216336581802,438.033209600648,659.613395273288,860.750232158236
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Iraq,IRQ,0.0819280900629359,44.7503484617564,148.829595538653,106.026002368229,94.2526938452678,108.061052604278,127.732478082883,124.316349550327,110.367810989078,153.300705318395,194.682442863795,159.270849834249
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Ireland,IRL,50.8978582334314,74.1847267596339,91.8202393387635,100,100.119373685791,101.621101435158,102.560422973656,106.038960255681,103.9984107751,105.140420497368,112.250936401059,116.316521116123
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Isle of Man,IMN,33.9051306451481,46.1736713975886,100.630998674075,100,102.236786066234,106.326254541559,107.708482226327,109.647238595238,109.421581917938,116.550307048154,..,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Israel,ISR,30.8908189567447,77.412353357916,97.7187438251424,100,100.378235722738,100.418661309504,101.074914182278,102.997020835382,103.997415416208,106.150372111424,111.166824279568,115.909300431857
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Italy,ITA,51.8774625637221,74.3759545856172,99.2233033239242,100,101.248171819512,101.96685333569,103.058491635675,104.137521157959,105.780189306805,107.137689654704,110.951964329247,117.407986125245
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Jamaica,JAM,5.08145272455717,49.9744424587711,181.972818018095,194.083851185896,203.136138905103,216.441205293203,227.24863662095,234.48083151398,242.603697820884,260.619353108335,293.972897686366,328.328196750582
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Japan,JPN,108.589542723802,110.950626328749,97.9323551711804,100,100.419944376057,100.345282645769,100.345044319313,100.982037837271,101.932732930346,101.7389989412,102.078786724951,105.950653311074
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Jordan,JOR,33.0783744216455,45.3484308397422,96.5611569660712,98.656294713497,100,101.783550109713,104.097137844424,104.976087916437,104.232239985791,106.529107885599,109.315986247471,111.27314095268
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Kazakhstan,KAZ,0.00138850772086452,56.0940403254069,310.924620851142,316.594486390017,359.773015253436,400.107548107105,436.93987255277,470.292743709789,490.096104707737,558.366859935947,668.750440660249,734.673313327546
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Kenya,KEN,6.2112692864993,25.4242985577041,86.4837110425477,94.473642463645,100,107.581934028202,112.116543116457,116.909787955755,122.695481308957,128.009112870216,136.914776561639,145.277260148577
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Kiribati,KIR,32.8290300894161,68.2949901786644,94.031637927759,96.9835233742835,98.6483727435971,99.5530152397786,103.397888668174,100,104.458032628643,114.351901886627,111.564622347931,115.322616290053
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,"Korea, Rep.",KOR,44.1611825626963,72.1192796111431,96.9127513033126,100,101.986038505453,104.252965181111,104.756453816308,103.877206387507,105.501582937275,108.416519870982,109.799397055981,112.065737820634
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Kosovo,XKX,..,..,115.999215096873,116.704305489928,117.61372865617,118.131251577355,119.90194364905,121.056551572359,122.728472288513,130.233981017813,139.60914861591,145.980599795146
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Kuwait,KWT,45.3236621963922,54.729975828615,117.751339271728,87.1850563153032,81.2234804628267,94.4067611015101,105.073941632366,104.957891562362,87.6832080629479,112.915878224539,134.177138289216,124.306115120701
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Kyrgyz Republic,KGZ,0.00980827147362363,22.4949808476032,75.4815614654782,78.0685315885704,82.7921182674162,88.0304963529517,91.0652993999675,100,105.340185535087,122.187028540063,146.205680047254,165.820256005497
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Lao PDR,LAO,3.17394907934362,38.8092078441139,112.571267107947,115.214998820847,118.697149153009,120.895535208122,123.216595524512,124.692020514079,130.969645430961,135.833135590319,157.25938094331,195.664826956025
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Latvia,LVA,0.512968595359654,49.5375335903857,99.6146018745226,100,100.607930746359,103.333640349942,107.198608560881,111.825707120665,114.502063845912,118.277973698975,129.91172582521,138.235061655925
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Lebanon,LBN,15.530767302578,78.5710215667211,113.64627112602,117.437265765136,118.460491027314,121.716420650649,128.438194280971,133.69751120119,248.065092840466,620.164510241019,1315.6757774119,..
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Lesotho,LSO,17.3502709324305,46.0209606017592,125.758127397218,138.589278414495,138.183972361313,140.97378272687,157.500236162913,163.131585395991,173.813777004366,179.243338858212,189.155593530781,188.459315884456
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Liberia,LBR,21.4284668903356,36.9647538534381,93.422981572921,93.4815703249238,100,97.3820658470061,97.177687381259,96.6330777388255,95.2989596413853,100.401529008288,109.102534890314,110.445428497004
GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,Libya,LBY,11.0659883171231,22.6814358661052,98.9933959833476,92.023560753594,96.3415954708641,98.0821642215649,101.610742554939,105.85367453351,100.821259781514,191.969331079449,273.934672176454,259.302533959356
